instance,route_set_id,V,M,route_lengths,algorithm,status,objective,G,P,runtime_ms,cplex_status,cplex_objective,cplex_G,cplex_P,cplex_LB,cplex_UB,cplex_gap,cplex_runtime_ms,cplex_nodes,objective_diff,profiles_generated,profiles_after_dominance,profile_bpc_nodes,profile_bpc_pricing_calls,cache_hits,cache_misses,incremental_speedup,verifier_passed,exact_for_fixed_routes,result_file,log_file,notes
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs4",12,2,1;2,"profile-bpc","profile_bpc_exact_bb_optimal",0.839553898612,0.545925095399,1.95752535475,2.3795,"integer optimal solution",0.839553889319,0.545925095399,1.95752535475,0.839553889319,0.839553889319,0,0,0,9.29341226197E-09,721,469,5942,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs4_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs4_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs5",12,2,2;1,"profile-bpc","profile_bpc_exact_bb_optimal",1.00822320985,0.670595621166,2.25085059124,3.0284,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,756,588,5221,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs5_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs5_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX true MILP did not close; profile-BPC exactness is not externally certified on this row."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs6",12,2,2;2,"profile-bpc","profile_bpc_exact_bb_optimal",0.930379028019,0.636288224806,1.96060535475,84.4724,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,1456,1036,264937,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs6_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs6_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX true MILP did not close; profile-BPC exactness is not externally certified on this row."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs7",12,2,1;2,"profile-bpc","profile_bpc_exact_bb_optimal",0.985975169374,0.652964768188,2.22006934124,2.692,"integer optimal solution",0.985975169376,0.652964768188,2.22006934124,0.985975169376,0.985975169376,0,0,0,2.08388861722E-12,741,616,6667,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs7_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs7_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs8",12,2,1;2,"profile-bpc","profile_bpc_exact_bb_optimal",1.00639774294,0.667385093917,2.2600843268,1.3832,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,754,523,1564,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs8_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs8_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX true MILP did not close; profile-BPC exactness is not externally certified on this row."
"regen_candidate_V12_M2_average.txt","regen_candidate_V12_M2_average_v12_short_rs9",12,2,1;2,"profile-bpc","profile_bpc_exact_bb_optimal",0.93334582,0.635607693814,1.98492084124,4.9623,"integer optimal solution",0.93334582,0.635607693814,1.98492084124,0.93334582,0.93334582,0,0,0,1.6187051699E-13,716,600,14951,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_candidate_V12_M2_average_v12_short_rs9_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_candidate_V12_M2_average_v12_short_rs9_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs0",10,2,3;3,"profile-bpc","profile_bpc_exact_bb_optimal",0.607844232787,0.274199375583,2.22429904803,503.8171,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,3708,3708,1609915,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs0_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs0_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX true MILP did not close; profile-BPC exactness is not externally certified on this row."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs10",10,2,2;3,"profile-bpc","profile_bpc_exact_bb_optimal",0.857977933985,0.360192483392,3.31856967062,274.8483,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,2636,2636,868887,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs10_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs10_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX true MILP did not close; profile-BPC exactness is not externally certified on this row."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs11",10,2,1;3,"profile-bpc","profile_bpc_exact_bb_optimal",0.778947999626,0.340292218539,2.92437187391,37.0749,"integer optimal solution",0.77894799639,0.340292218539,2.92437187391,0.77894799639,0.77894799639,0,0,0,3.2358621338E-09,5292,5292,110713,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs11_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs11_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs12",10,2,2;2,"profile-bpc","profile_bpc_exact_bb_optimal",1.04727827515,0.41541530252,4.2124198175,9.4757,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,371,371,30241,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs12_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs12_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX true MILP did not close; profile-BPC exactness is not externally certified on this row."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs13",10,2,3;2,"profile-bpc","profile_bpc_exact_bb_optimal",0.908923737736,0.386915587283,3.48005433635,303.3857,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,5247,4278,1014805,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs13_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs13_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration.; CPLEX true MILP did not close; profile-BPC exactness is not externally certified on this row."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs14",10,2,1;1,"profile-bpc","profile_bpc_exact_bb_optimal",1.2174850736,0.457565850976,5.06612815083,0.0349,"integer optimal solution",1.2174850736,0.457565850976,5.06612815083,1.2174850736,1.2174850736,0,0,0,1.10311759727E-12,23,23,64,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs14_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs14_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs15",10,2,2;1,"profile-bpc","profile_bpc_exact_bb_optimal",0.965436173422,0.409920019122,3.70344102866,4.6437,"integer optimal solution",0.965436173168,0.409920019122,3.70344102866,0.965436173168,0.965436173168,0,0,0,2.53744136813E-10,456,456,9571,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs15_profile_bpc.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs15_profile_bpc.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
